id,title,city,experience,employment,schedule,salary_from,salary_to,salary_currency,has_salary,salary_gross,is_premium,employer_trusted,has_address,role_id,published_weekday,published_hour,title_word_count
133209706,Продавец-консультант (ул. Металлургов),Екатеринбург,noExperience,,,60000.0,78550.0,RUR,1,1,0,1,1,97,5,14,3
133677375,Ведущий геолог,Екатеринбург,between1And3,,,,,,0,0,0,1,1,28,5,14,2
133563642,Танцовщица/танцовщик,Екатеринбург,noExperience,,,1800.0,,USD,1,0,0,1,1,13,5,14,1
133677368,Учитель математики,Екатеринбург,noExperience,,,85000.0,,RUR,1,0,0,1,1,132,5,14,2
132341201,Рабочий на установку окон (стройка),Екатеринбург,noExperience,,,150000.0,180000.0,RUR,1,1,0,1,1,102,5,14,5
133677336,Экономист,Екатеринбург,between1And3,,,,,,0,0,0,1,1,142,5,14,1
133361720,Техник ОПС,Екатеринбург,between1And3,,,140000.0,280000.0,RUR,1,0,0,1,1,143,5,14,2
133141648,Слесарь-сборщик металлоконструкций (Эльмаш),Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,115,5,14,3
131707686,Кладовщик,Екатеринбург,between1And3,,,,,,0,0,0,1,1,52,5,14,1
132847770,Инженер-конструктор,Екатеринбург,between1And3,,,100000.0,140000.0,RUR,1,0,0,1,1,48,5,14,1
124682885,Сборщик заказов,Екатеринбург,noExperience,,,67000.0,95000.0,RUR,1,0,0,1,0,131,5,14,2
128972125,Сборщик заказов (Вторчермет),Екатеринбург,noExperience,,,67000.0,95000.0,RUR,1,0,0,1,1,131,5,14,3
133001315,"Тренер групповых программ в студию растяжки и фитнеса (ВИЗ, Академический, Уралмаш)",Екатеринбург,between1And3,,,65000.0,100000.0,RUR,1,1,0,1,1,138,5,14,11
133361334,Инженер ОТК/Контролер ОТК,Екатеринбург,between1And3,,,80000.0,,RUR,1,0,0,1,1,149,5,14,3
133563112,Менеджер по снабжению и логистике,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,66,5,14,5
133340454,SMM-менеджер,Екатеринбург,between1And3,,,70000.0,,RUR,1,0,0,1,0,3,5,14,1
133677274,Менеджер ресторана (Санкт-Петербург),Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,74,5,14,3
133563062,Сотрудник склада (ул. Металлургов),Екатеринбург,between1And3,,,64950.0,78380.0,RUR,1,1,0,1,1,52,5,14,4
133141237,Колорист,Екатеринбург,between1And3,,,,,,0,0,0,1,1,59,5,14,1
133001071,Охранник,Екатеринбург,noExperience,,,52000.0,75000.0,RUR,1,0,0,1,1,90,5,14,1
131261477,"Сервисный инженер (лабораторное, испытательное, вакуумное оборудование)",Екатеринбург,between1And3,,,100000.0,,RUR,1,1,0,1,1,111,5,14,6
133562962,Инженер строительного контроля (общестроительные/сварочные работы),Екатеринбург,between1And3,,,130000.0,180000.0,RUR,1,0,0,1,1,47,5,14,5
133000822,Ведущий конструктор-разработчик СПК,Екатеринбург,between1And3,,,165000.0,250000.0,RUR,1,1,0,1,1,48,5,14,3
133360877,Заместитель директора торгового центра (программа кадрового резерва),Екатеринбург,between3And6,,,,,,0,0,0,1,1,40,5,14,7
133360819,Руководитель отдела продаж-стажер (управленческий резерв),Екатеринбург,between3And6,,,,,,0,0,0,1,1,106,5,14,5
133316487,Курьер на маленькие расстояния,Екатеринбург,noExperience,,,,190000.0,RUR,1,1,1,1,0,58,5,14,4
133562693,Работник склада (Екатеринбург),Екатеринбург,noExperience,,,86000.0,164000.0,RUR,1,1,0,1,1,131,5,14,3
133208324,Арматурщик,Екатеринбург,between1And3,,,150000.0,150000.0,RUR,1,0,0,1,1,175,5,14,1
133000563,Менеджер по продажам услуг для юр.лиц (интернет / телеком),Екатеринбург,between1And3,,,80000.0,150000.0,RUR,1,1,0,1,1,70,5,14,9
132539569,Мастер электромонтажных работ,Благовещенск (Амурская область),between1And3,,,170000.0,230000.0,RUR,1,0,0,1,1,100,5,14,3
133000420,"Механик (моторист) по ремонту ДВС Weichai , ЯМЗ",Екатеринбург,between3And6,,,130000.0,130000.0,RUR,1,0,0,1,1,5,5,14,8
133208149,Менеджер проектов сетей связи,Екатеринбург,between3And6,,,120000.0,140000.0,RUR,1,0,0,1,1,107,5,14,4
127369388,Инженер-программист C++ Wireless Networks (IEEE80211),Екатеринбург,between3And6,,,180000.0,350000.0,RUR,1,0,0,1,1,96,5,14,5
127369371,"Инженер программист C/C++ Software Engineer – Wired Networks (Linux, DPDK)",Екатеринбург,between3And6,,,180000.0,350000.0,RUR,1,0,0,1,1,96,5,14,10
133562446,"Менеджер по работе с клиентами в студию растяжки и фитнеса (ВИЗ, ТРЦ Алатырь, м. Динамо)",Екатеринбург,between1And3,,,65000.0,120000.0,RUR,1,0,0,1,1,70,5,14,15
132206402,Ведущий менеджер по продажам малому бизнесу (Саммит),Екатеринбург,between1And3,,,120000.0,,RUR,1,0,0,1,1,70,5,14,7
133360346,Слесарь по ремонту спецтехники,Екатеринбург,between1And3,,,120000.0,,RUR,1,0,0,1,1,115,5,14,4
132667579,Ведущий менеджер по продажам ВЭД (международные платежи),Екатеринбург,between3And6,,,150000.0,,RUR,1,0,0,1,1,67,5,14,7
132846790,Директор строительного направления (подрядные работы),Екатеринбург,moreThan6,,,250000.0,,RUR,1,1,0,1,1,108,5,14,5
133360316,Финансовый директор (CFO),Екатеринбург,between3And6,,,170000.0,200000.0,RUR,1,0,0,1,1,135,5,14,3
133360303,Машинист буровой установки Bauer-BG 28 (г. Мурманск),Екатеринбург,between1And3,,,300000.0,,RUR,1,0,0,1,1,63,5,14,7
133140418,Кассир букмекерского клуба,Екатеринбург,noExperience,,,,,,0,0,0,1,1,8,5,14,3
131781269,Начинающий специалист по заполнению заявок,Екатеринбург,noExperience,,,70000.0,,RUR,1,1,0,1,0,83,5,14,5
133207896,Инженер-проектировщик каркасных домов,Екатеринбург,between1And3,,,70000.0,,RUR,1,0,0,1,1,48,5,14,3
133207842,Менеджер по продажам,Екатеринбург,between1And3,,,60000.0,90000.0,RUR,1,0,0,1,1,70,5,14,3
133207790,SMM-менеджер,Екатеринбург,between1And3,,,70000.0,70000.0,RUR,1,0,0,1,1,3,5,14,1
132941860,"Продавец-консультант ТОЧКА ЛЮБВИ (улица Малышева, дом 38)",Екатеринбург,between1And3,,,60000.0,,RUR,1,0,0,1,1,97,5,14,7
132846549,Инженер-конструктор,Екатеринбург,between1And3,,,,,,0,0,0,1,1,48,5,14,1
132846532,Кладовщик,Екатеринбург,between1And3,,,63000.0,80000.0,RUR,1,1,0,1,1,52,5,14,1
132846431,Инженер по работе с проектными организациями/прескриптор,Екатеринбург,between1And3,,,100000.0,150000.0,RUR,1,0,0,1,1,48,5,14,6
133207662,Главный бухгалтер,Екатеринбург,between3And6,,,180000.0,,RUR,1,0,0,1,1,18,5,14,2
133359991,Менеджер по логистике,Екатеринбург,between3And6,,,100000.0,150000.0,RUR,1,0,0,1,1,67,5,14,3
133140163,Архитектор/Архитектор-дизайнер,Екатеринбург,between3And6,,,80000.0,,RUR,1,0,0,1,1,14,5,14,1
132999869,Менеджер по сопровождению,Екатеринбург,between1And3,,,70000.0,100000.0,RUR,1,0,0,1,1,70,5,14,3
133207587,Исполнительный директор (CEO),Екатеринбург,between3And6,,,150000.0,,RUR,1,0,0,1,1,26,5,14,3
133207569,Менеджер по рекламе,Екатеринбург,between1And3,,,80000.0,,RUR,1,1,0,1,1,68,5,14,3
132203310,Администратор букмекерского клуба,Екатеринбург,noExperience,,,56000.0,70000.0,RUR,1,0,0,1,1,8,5,14,3
132999770,Инженер связи - Монтажник слаботочных систем,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,78,5,14,6
133359885,Монтажник МК,Екатеринбург,between3And6,,,155940.0,,RUR,1,1,0,1,1,78,5,14,2
133207336,Руководитель отдела продаж,Екатеринбург,between3And6,,,140000.0,350000.0,RUR,1,0,0,1,1,106,5,14,3
133359698,Кладовщик-техник торгового оборудования,Екатеринбург,between1And3,,,30000.0,50000.0,RUR,1,0,0,1,1,52,5,14,3
132999531,Оператор склада (Академический р-н),Екатеринбург,noExperience,,,60000.0,65000.0,RUR,1,0,0,1,1,52,5,14,4
132999514,Директор курьерской доставки ECOM (в Екатеринбург),Москва,moreThan6,,,,,,0,0,0,1,1,87,5,14,6
133561850,Менеджер по персоналу/ HR-специалист,Екатеринбург,between1And3,,,50000.0,90000.0,RUR,1,0,0,1,1,69,5,14,4
133139805,Слесарь по ремонту спецтехники,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,111,5,14,4
132999443,Директор курьерской доставки ECOM,Екатеринбург,moreThan6,,,,,,0,0,0,1,1,172,5,14,4
133561797,Ведущий менеджер по работе с клиентами,Екатеринбург,between1And3,,,68000.0,,RUR,1,1,0,1,1,70,5,14,6
133207076,Менеджер по продажам ИТ-решений,Екатеринбург,between1And3,,,90000.0,420000.0,RUR,1,0,0,1,1,70,5,14,4
133561687,Управляющий интерактивного парка,Екатеринбург,between3And6,,,80000.0,100000.0,RUR,1,0,0,1,1,161,5,14,3
133207018,Региональный менеджер по развитию партнерской сети,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,71,5,14,6
133206980,"Бариста-кассир (переулок Базовый,45)",Екатеринбург,between1And3,,,55000.0,70000.0,RUR,1,0,0,1,1,89,5,14,3
133561607,Специалист по продажам,Екатеринбург,noExperience,,,70000.0,,RUR,1,0,0,1,1,70,5,14,3
133139475,Бухгалтер-финансист,Екатеринбург,between1And3,,,80000.0,,RUR,1,0,0,1,1,18,5,14,1
133139464,Менеджер по развитию эксклюзивного продукта / Менеджер оптовых продаж,Екатеринбург,between1And3,,,150000.0,,RUR,1,0,0,1,1,70,5,14,9
133206904,Мастер-прораб строительного участка,Екатеринбург,between1And3,,,100000.0,120000.0,RUR,1,0,0,1,1,100,5,14,3
133139428,Менеджер по развитию клиентской базы (торговый представитель),Екатеринбург,between1And3,,,110000.0,,RUR,1,1,0,1,0,129,5,14,7
132999042,Инженер ПТО,Екатеринбург,between1And3,,,85000.0,,RUR,1,0,0,1,1,47,5,14,2
132125067,"Менеджер по продажам (производственная компания, металлообработка)",Екатеринбург,between1And3,,,120000.0,,RUR,1,0,0,1,1,70,5,14,6
133139382,Менеджер по обзвону,Екатеринбург,noExperience,,,50000.0,50000.0,RUR,1,0,0,1,1,70,5,14,3
133139348,Менеджер по продажам,Екатеринбург,between3And6,,,100000.0,150000.0,RUR,1,0,0,1,1,70,5,14,3
133206790,Водитель категории Е,Екатеринбург,between1And3,,,120000.0,,RUR,1,0,0,1,1,21,5,14,3
133206794,Менеджер по административной работе. Делопроизводитель.,Екатеринбург,between1And3,,,60000.0,,RUR,1,0,0,1,1,33,5,14,5
132844931,Менеджер по продажам,Екатеринбург,between3And6,,,100000.0,250000.0,RUR,1,0,0,1,1,70,5,14,3
132844915,Слесарь (на мебельное производство),Екатеринбург,between1And3,,,90000.0,100000.0,RUR,1,0,0,1,1,115,5,14,4
133206755,Технолог ЖБИ,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,49,5,14,2
133206726,Менеджер отдела продаж (B2B),Екатеринбург,between3And6,,,100000.0,200000.0,RUR,1,0,0,1,1,70,5,14,4
132998878,Менеджер по работе с партнёрами (партнёрская сеть / входящие рекомендации),Екатеринбург,noExperience,,,63200.0,121500.0,RUR,1,1,0,1,1,71,5,14,10
133206711,Директор по продажам,Екатеринбург,between3And6,,,250000.0,,RUR,1,0,0,1,1,106,5,14,3
133561487,Медицинский представитель,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,65,5,14,2
133139235,Менеджер активных продаж В2В,Екатеринбург,between1And3,,,80000.0,,RUR,1,0,0,1,1,70,5,14,4
133359072,Менеджер по продажам / торговый агент,Екатеринбург,between3And6,,,150000.0,,RUR,1,0,0,1,1,70,5,14,6
132844818,Менеджер по работе с клиентами в фитнес-центр (ТРЦ Карнавал),Екатеринбург,noExperience,,,55000.0,70000.0,RUR,1,0,0,1,1,40,5,14,9
132844751,Инженер-конструктор (строительное проектирование),Екатеринбург,between3And6,,,100000.0,130000.0,RUR,1,0,0,1,1,48,5,14,3
133139175,Ассистент стоматолога (медицинская сестра/медицинский брат),Екатеринбург,noExperience,,,55000.0,70000.0,RUR,1,0,0,1,1,15,5,14,5
132844749,Инженер-проектировщик металлических конструкций (КМ / КМД),Екатеринбург,between3And6,,,100000.0,130000.0,RUR,1,0,0,1,1,48,5,14,6
133206579,Региональный менеджер по продажам,Екатеринбург,between1And3,,,130000.0,,RUR,1,1,0,1,1,70,5,14,4
133206577,Начальник отдела менеджмента качества,Екатеринбург,between3And6,,,110000.0,,RUR,1,0,0,1,1,44,5,14,4
133561390,Менеджер по продажам,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,70,5,14,3
132844679,Региональный представитель,Екатеринбург,between1And3,,,200000.0,,RUR,1,0,0,1,0,70,5,14,2
132998657,Менеджер по продаже корпусной мебели,Екатеринбург,between1And3,,,80000.0,150000.0,RUR,1,0,0,1,1,70,5,14,5
131259165,Специалист по программе производственного контроля и охране труда,Екатеринбург,between1And3,,,81100.0,85000.0,RUR,1,1,0,1,1,45,5,14,8
131874327,Кладовщик,Екатеринбург,between1And3,,,75000.0,85000.0,RUR,1,0,0,1,1,131,5,14,1
133206461,Врач-колопроктолог,Екатеринбург,between3And6,,,180000.0,200000.0,RUR,1,0,0,1,1,24,5,14,1
133561278,Менеджер по работе с входящими заявками (рекламно-производственная компания),Екатеринбург,between1And3,,,70000.0,150000.0,RUR,1,0,0,1,1,70,5,14,8
133358774,Руководитель отдела продаж удалённой команды,Екатеринбург,between3And6,,,150000.0,252000.0,RUR,1,1,0,1,0,106,5,14,5
133561201,Мобильный клиентский менеджер,Екатеринбург,noExperience,,,75000.0,,RUR,1,0,0,1,1,70,5,14,3
133516940,Автокурьер,Екатеринбург,noExperience,,,,190000.0,RUR,1,1,1,1,0,21,5,14,1
133206383,"Инженер-проектировщик ВК (водоснабжение, канализация) IT компания",Екатеринбург,between1And3,,,70000.0,100000.0,RUR,1,0,0,1,1,48,5,14,6
132528245,Кладовщик-комплектовщик,Екатеринбург,noExperience,,,80000.0,,RUR,1,0,0,1,1,52,5,14,1
132844481,Бухгалтер по расчету заработной платы,Екатеринбург,between1And3,,,70000.0,80000.0,RUR,1,0,0,1,1,18,5,14,5
124406340,Электромонтажник,Челябинск,noExperience,,,130000.0,180000.0,RUR,1,0,0,1,1,143,5,14,1
132844438,"Менеджер по продажам (материалы для горно-шахтной крепи, буровой инструмент)",Екатеринбург,between3And6,,,,,,0,0,0,1,1,70,5,14,9
133206288,Главный бухгалтер(Заместитель главного бухгалтера ),Екатеринбург,between3And6,,,135000.0,,RUR,1,0,0,1,1,18,5,14,5
133358710,Специалист по кадровому делопроизводству/HR-менеджер,Екатеринбург,between1And3,,,80000.0,,RUR,1,0,0,1,1,117,5,14,4
133561130,Администратор-продавец в магазин подарков,Екатеринбург,between1And3,,,55000.0,,RUR,1,0,0,1,1,97,5,14,4
132998402,Менеджер по продажам,Екатеринбург,noExperience,,,,250000.0,RUR,1,0,0,1,1,70,5,14,3
132844380,Менеджер по кадровому учету,Екатеринбург,between1And3,,,70000.0,70000.0,RUR,1,0,0,1,1,117,5,14,4
133561095,Водитель-экспедитор категории «Е»,Екатеринбург,between1And3,,,,,,0,0,0,1,1,21,5,14,3
133206174,Менеджер по продажам металлопроката и строительных материалов,Екатеринбург,between1And3,,,130000.0,700000.0,RUR,1,0,0,1,1,70,5,14,7
132941779,Официант в ресторан Pro.Хинкали (Novikov group),Екатеринбург,between1And3,,,100000.0,150000.0,RUR,1,0,0,1,1,40,5,14,6
132998256,Бухгалтер,Екатеринбург,between3And6,,,80000.0,100000.0,RUR,1,0,0,1,1,18,5,14,1
132774919,Слесарь-сборщик металлоизделий,Екатеринбург,noExperience,,,60000.0,90000.0,RUR,1,0,0,1,1,115,5,14,2
132774940,Грузчик-сборщик полиэтиленовых изделий,Екатеринбург,noExperience,,,60000.0,90000.0,RUR,1,0,0,1,1,31,5,14,3
133206057,Печатник в типографию,Екатеринбург,noExperience,,,60000.0,90000.0,RUR,1,0,0,1,1,40,5,14,3
133206055,Оператор-перемотчик,Екатеринбург,noExperience,,,50000.0,80000.0,RUR,1,0,0,1,1,40,5,14,1
132998171,Инженер-проектировщик,Екатеринбург,between1And3,,,160000.0,,RUR,1,0,0,1,1,48,5,14,1
133358487,Менеджер по железнодорожным перевозкам,Екатеринбург,between1And3,,,60000.0,180000.0,RUR,1,0,0,1,1,67,5,14,4
132844139,Руководитель отдела продаж (клиника эстетической медицины),Екатеринбург,between1And3,,,180000.0,300000.0,RUR,1,0,0,1,1,106,5,14,6
133138687,Аналитик,Екатеринбург,noExperience,,,40000.0,60000.0,RUR,1,0,0,1,0,156,5,14,1
132998089,Региональный менеджер по проектным продажам (светотехника),Екатеринбург,between3And6,,,150000.0,,RUR,1,0,0,1,0,107,5,14,6
133205938,Механик по ремонту и обслуживанию спецтехники,Екатеринбург,between1And3,,,100000.0,130000.0,RUR,1,0,0,1,1,5,5,14,6
132844067,"Плотник-распиловщик (Высоцкого, 50)",Екатеринбург,between1And3,,,53000.0,55000.0,RUR,1,0,0,1,0,115,5,14,3
133430065,Офис-менеджер / менеджер по работе с клиентами,Екатеринбург,noExperience,,,50000.0,,RUR,1,0,0,1,1,88,5,14,7
132844005,"Наладчик станка с ЧПУ, Токарная группа",Екатеринбург,between3And6,,,140000.0,180000.0,RUR,1,0,0,1,1,86,5,14,6
132843940,Инженер технолог водоочистки и водоподготовки,Екатеринбург,between1And3,,,,,,0,0,0,1,1,49,5,14,5
132843856,Промоутер-расклейщик,Екатеринбург,noExperience,,,20000.0,45000.0,RUR,1,1,0,1,1,99,5,13,1
133138311,Менеджер объектных продаж (инженерная сантехника) / Руководитель проектов,Екатеринбург,between1And3,,,,,,0,0,0,1,1,70,5,13,8
133429993,Машинист крана,Арамиль,between1And3,,,100000.0,,RUR,1,0,0,1,1,63,5,13,2
133205417,Управляющий директор СЕО,Екатеринбург,moreThan6,,,,,,0,0,0,1,1,135,5,13,3
132997579,"Сотрудник в детский развлекательный центр ""Планета ИГРиК""",Екатеринбург,between1And3,,,259.0,259.0,RUR,1,0,0,1,1,97,5,13,7
131942127,Специалист склада,Екатеринбург,between1And3,,,92000.0,105000.0,RUR,1,1,0,1,1,52,5,13,2
132842689,Менеджер по продажам,Екатеринбург,between1And3,,,,,,0,0,0,1,1,129,5,13,3
133357663,Менеджер по работе с клиентами (теплые клиенты),Екатеринбург,between1And3,,,80000.0,100000.0,RUR,1,0,0,1,1,70,5,13,7
132584707,Руководитель группы продаж,Екатеринбург,between1And3,,,115000.0,150000.0,RUR,1,0,0,1,1,71,5,13,3
133429975,Администратор,Екатеринбург,between1And3,,,55000.0,75000.0,RUR,1,0,0,1,1,8,5,13,1
133560298,Менеджер по работе с поставщиками (операционист),Екатеринбург,between1And3,,,55000.0,60000.0,RUR,1,0,0,1,1,70,5,13,6
133137702,Маляр по металлу (Челябинская область),Екатеринбург,between1And3,,,100000.0,108000.0,RUR,1,0,0,1,1,59,5,13,5
133560173,Мерчандайзер по аптекам ТМ PresiDENT,Екатеринбург,between1And3,,,,,,0,0,0,1,1,77,5,13,5
133137592,Ведущий инженер-конструктор,Екатеринбург,between3And6,,,,,,0,0,0,1,1,48,5,13,2
132842282,Экономист по проверке управленческой отчётности,Екатеринбург,between1And3,,,90000.0,,RUR,1,0,0,1,1,142,5,13,5
132842280,Бухгалтер-экономист,Екатеринбург,between1And3,,,75000.0,,RUR,1,0,0,1,1,142,5,13,1
132997020,Продавец-консультант бренда SHIKstudio (ТЦ Пассаж),Екатеринбург,between1And3,,,85000.0,,RUR,1,1,0,1,1,97,5,13,5
133514535,Водитель-курьер,Екатеринбург,noExperience,,,,190000.0,RUR,1,1,1,1,0,58,5,13,1
132996633,Грузчик-комплектовщик,Екатеринбург,noExperience,,,75000.0,75000.0,RUR,1,0,0,1,1,31,5,13,1
133356931,Учитель географии,Екатеринбург,between3And6,,,60000.0,,RUR,1,0,0,1,1,132,5,13,2
133559619,Начинающий специалист техподдержки пользователей сервиса,Екатеринбург,noExperience,,,120000.0,,RUR,1,1,0,1,1,121,5,13,5
133356803,Бухгалтер по первичной документации,Екатеринбург,between3And6,,,60000.0,80000.0,RUR,1,0,0,1,1,18,5,13,4
133356772,Визитный мерчендайзер,Екатеринбург,between1And3,,,50000.0,70000.0,RUR,1,0,0,1,1,77,5,13,2
133559580,Начальник отдела кредитных экспертов департамента корпоративного бизнеса,Екатеринбург,between3And6,,,,,,0,0,0,1,1,57,5,13,7
133204140,Отделочник/штукатур-маляр,Екатеринбург,between1And3,,,4000.0,4000.0,RUR,1,0,0,1,1,59,5,13,1
133559555,Контролер торгового зала (р-н Химмаш),Екатеринбург,noExperience,,,38000.0,45000.0,RUR,1,0,0,1,1,90,5,13,5
133356710,"Старший кассир (ул. Амундсена, 62)",Екатеринбург,noExperience,,,60000.0,,RUR,1,0,0,1,1,51,5,13,5
133559525,Геодезист,Екатеринбург,between3And6,,,300000.0,300000.0,RUR,1,0,0,1,1,27,5,13,1
132841535,Маркетолог | Smm специалист | Креатор,Екатеринбург,between1And3,,,70000.0,120000.0,RUR,1,0,0,1,1,3,5,13,6
133356618,Арматурщик-Бетонщик (Камчатка),Екатеринбург,between1And3,,,160000.0,480000.0,RUR,1,0,0,1,1,175,5,13,2
133676778,"Заместитель главного бухгалтера (учет ОС, налоги)",Екатеринбург,between3And6,,,110000.0,120000.0,RUR,1,0,0,1,1,18,5,13,6
132996223,"Кассир в Ломбард ( Сортировка, Виз р-он)",Екатеринбург,noExperience,,,60000.0,,RUR,1,0,0,1,1,97,5,13,7
133136623,Кладовщик-комплектовщик,Екатеринбург,between1And3,,,60000.0,80000.0,RUR,1,0,0,1,1,52,5,13,1
132996219,Менеджер по снабжению и логистике,Екатеринбург,between3And6,,,100000.0,120000.0,RUR,1,0,0,1,1,40,5,13,5
133203879,Слесарь-сборщик,Екатеринбург,noExperience,,,65000.0,80000.0,RUR,1,0,0,1,1,40,5,13,1
133136572,Сварщик,Екатеринбург,between3And6,,,120000.0,150000.0,RUR,1,0,0,1,1,109,5,13,1
132996105,Электромонтажник,Екатеринбург,between1And3,,,80000.0,140000.0,RUR,1,0,0,1,1,143,5,13,1
133559295,Сварщик НАКС НГДО,Екатеринбург,between1And3,,,300000.0,600000.0,RUR,1,0,0,1,1,109,5,13,3
133203708,Сварщик / рабочий на производство,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,109,5,13,5
133676631,Велокурьер,Екатеринбург,noExperience,,,,190000.0,RUR,1,1,1,1,0,58,5,13,1
133676556,Расклейщик объявлений - распространитель,Екатеринбург,noExperience,,,35000.0,90000.0,RUR,1,0,0,1,1,99,5,13,4
132995933,Помощник юриста,Екатеринбург,between1And3,,,60000.0,80000.0,RUR,1,0,0,1,1,146,5,13,2
133559097,Бетонщик-арматурщик (Сосновый Бор),Екатеринбург,between1And3,,,160000.0,,RUR,1,0,0,1,1,175,5,13,3
133136352,Инженер-технолог/Инженер-конструктор,Екатеринбург,between1And3,,,80000.0,128000.0,RUR,1,0,0,1,1,48,5,13,1
132533356,Инженер-сметчик,Екатеринбург,between1And3,,,140000.0,140000.0,RUR,1,0,0,1,1,47,5,13,1
133320773,Менеджер активных продаж,Екатеринбург,between1And3,,,100000.0,,RUR,1,1,0,1,1,70,5,13,3
133559008,Оператор (входящие звонки),Екатеринбург,between1And3,,,40000.0,60000.0,RUR,1,0,0,1,1,83,5,13,3
132164601,"Сотрудник пропускного контроля (охранник), Серовский тракт",Екатеринбург,noExperience,,,65300.0,97900.0,RUR,1,0,0,1,1,90,5,13,6
132164586,"Специалист пропускного контроля (охранник), Логопарк Высота",Екатеринбург,noExperience,,,65300.0,97900.0,RUR,1,0,0,1,1,120,5,13,6
131703155,Врач-эндокринолог,Екатеринбург,between3And6,,,35000.0,,RUR,1,0,0,1,1,24,5,13,1
133136240,Менеджер по продажам строительного оборудования (собственное производство),Екатеринбург,between1And3,,,110000.0,240000.0,RUR,1,0,0,1,1,70,5,13,7
132868217,"Продавец-кассир (Космонавтов, 78)",Екатеринбург,noExperience,,,70400.0,77700.0,RUR,1,1,0,1,1,97,5,13,3
133355910,"Продавец-кассир (ул. Луначарского, 217)",Екатеринбург,noExperience,,,70400.0,77700.0,RUR,1,1,0,1,1,97,5,13,4
133136092,Стоматолог-терапевт,Екатеринбург,between1And3,,,100000.0,,RUR,1,1,0,1,1,24,5,13,1
133203225,Директор автосервиса / Руководитель СТО,Екатеринбург,between3And6,,,,,,0,0,0,1,1,161,5,13,5
133203083,Главный инженер на производство,Екатеринбург,between3And6,,,150000.0,200000.0,RUR,1,0,0,1,1,80,5,13,4
133202988,Слесарь-сантехник,Екатеринбург,between1And3,,,100000.0,,RUR,1,0,0,1,1,115,5,13,1
133135889,Мастер-приёмщик,Екатеринбург,noExperience,,,70000.0,100000.0,RUR,1,1,0,1,1,62,5,13,1
133202962,Врач стоматолог-терапевт,Екатеринбург,between1And3,,,80000.0,150000.0,RUR,1,0,0,1,1,24,5,13,2
133355581,Оператор-наладчик станков с ЧПУ,Екатеринбург,noExperience,,,70000.0,120000.0,RUR,1,0,0,1,1,86,5,13,4
133202856,"Продавец-консультант (парфюмерия, бренд «Atkinsons») (ТЦ ""Пассаж»)",Екатеринбург,between1And3,,,90000.0,,RUR,1,0,0,1,1,97,5,13,6
132995127,Менеджер по закупу на зерно,Екатеринбург,between3And6,,,150000.0,,RUR,1,0,0,1,1,66,5,13,5
133115437,Продавец-кассир (Замятина 22),Екатеринбург,noExperience,,,70400.0,77000.0,RUR,1,1,0,1,1,97,5,13,3
132840382,Менеджер по активным продажам,Екатеринбург,between1And3,,,130000.0,,RUR,1,0,0,1,1,70,5,13,4
133676008,Дизайнер интерьеров-визуализатор,Екатеринбург,between1And3,,,80000.0,170000.0,RUR,1,0,0,1,1,34,5,13,2
132995006,Техник по эксплуатации зданий,Иркутск,between1And3,,,100000.0,100000.0,RUR,1,0,0,1,1,40,5,13,4
133135703,Разнорабочий на птицефабрику,Екатеринбург,noExperience,,,120900.0,,RUR,1,0,0,1,1,102,5,13,3
132994990,Инженер по пожарной безопасности,Екатеринбург,between1And3,,,60000.0,60000.0,RUR,1,0,0,1,1,40,5,13,4
132840311,Бармен-бариста,Екатеринбург,between1And3,,,4000.0,,RUR,1,0,0,1,1,89,5,13,1
133202611,Водитель автомобиля категории Е МАЗ (двигатель WEICHAI) с полуприцепом,Екатеринбург,between1And3,,,90000.0,,RUR,1,0,0,1,1,21,5,13,9
133355329,Курьер в парк «Папа в Бизнесе»,Екатеринбург,noExperience,,,130000.0,223000.0,RUR,1,0,0,1,0,40,5,13,6
133135518,Инженер-энергетик,Екатеринбург,between1And3,,,100000.0,100000.0,RUR,1,0,0,1,1,144,5,13,1
132840086,Менеджер по продажам запасных частей и услуг ремонта спецтехники,Екатеринбург,between3And6,,,100000.0,,RUR,1,0,0,1,1,111,5,13,9
133135453,Бухгалтер на участок банк-клиент,Екатеринбург,between1And3,,,73000.0,73000.0,RUR,1,0,0,1,1,18,5,13,4
133530111,Руководитель отдела по интеграции систем позиционирования БЛА,Екатеринбург,between3And6,,,450000.0,,RUR,1,1,0,1,0,125,5,13,7
129833501,Инженер машинного зрения (Computer Vision Middle+),Екатеринбург,between1And3,,,487500.0,,RUR,1,1,0,1,0,96,5,13,6
133558167,Медицинская сестра / Медицинский брат процедурного кабинета,Екатеринбург,noExperience,,,60000.0,,RUR,1,0,0,1,1,64,5,13,7
